LOAN_ID,CUSTOMER_ID,AGE,GENDER,STATE,OCCUPATION,MONTHLY_INCOME,LOAN_PRODUCT,LOAN_AMOUNT,SANCTION_AMOUNT,LOAN_TENURE,INTEREST_RATE,EMI_AMOUNT,BUREAU_SCORE,VINTAGE_MONTHS,CURRENT_DPD,MAX_DPD,OUTSTANDING_BALANCE,COLLECTION_BUCKET,LOAN_STATUS,DEFAULT_FLAG,WRITE_OFF_FLAG,DISBURSAL_DATE,LAST_PAYMENT_DATE,FOIR,EMI_INCOME_RATIO,CREDIT_UTILIZATION,IS_DELINQUENT
LN0000717,CUST000672,64,Female,Madhya Pradesh,Self Employed,45766.0,Personal Loan,50000,38068,60,13.33,872.61,688.0,6,0,90,30428,Current,Active,0,0,2023-08-02,2024-01-24,0.019066774461390552,1.9066774461390552,0.7993065041504676,0
LN0000704,CUST000113,42,Female,Karnataka,Salaried,100588.0,Consumer Durable Loan,35637,135637,18,21.03,1794.18,654.0,52,0,120,15388,Current,Active,0,0,2024-10-10,2029-01-07,0.017836918916769397,1.7836918916769398,0.11344986987326466,0
LN0000079,CUST000075,23,Female,West Bengal,Business,142445.0,MSME Loan,441983,340514,48,20.19,10396.47,742.0,50,0,0,270391,Current,Active,0,0,2022-09-07,2026-09-15,0.07298585418933623,7.298585418933623,0.7940672042852863,0
LN0000442,CUST000283,44,Male,Tamil Nadu,Business,99325.0,Personal Loan,395139,273728,48,14.08,7491.01,636.0,33,0,150,64904,Current,Active,0,0,2021-12-31,2024-09-14,0.07541917946136421,7.541917946136421,0.23711129296235678,0
LN0000006,CUST000554,45,Female,Gujarat,Salaried,60114.0,Consumer Durable Loan,105876,85763,18,16.8,5423.24,724.0,54,0,0,59956,Current,Active,0,0,2021-02-07,2025-07-13,0.09021592307948231,9.02159230794823,0.69908935088558,0
LN0000171,CUST000465,43,Male,Madhya Pradesh,Self Employed,75698.0,Personal Loan,584339,568210,18,25.62,38352.15,799.0,46,60,150,316200,31-60,Delinquent,0,0,2025-03-16,2028-09-16,0.5066468070490634,50.66468070490634,0.5564843983738407,1
LN0000146,CUST000611,29,Male,Telangana,Salaried,71479.0,Personal Loan,50000,31769,12,11.94,2821.75,520.0,40,45,45,23677,31-60,Delinquent,0,0,2023-07-29,2026-08-31,0.0394766294995733,3.94766294995733,0.7452862853725329,1
LN0000283,CUST000006,41,Male,Madhya Pradesh,Salaried,29097.0,Vehicle Loan,724062,450514,36,18.0,16287.16,633.0,9,0,15,135539,Current,Active,0,0,2024-09-15,2025-05-19,0.5597539265216346,55.97539265216346,0.3008541354985639,0
LN0000759,CUST000352,51,Female,Rajasthan,Business,,Vehicle Loan,1072489,846191,48,16.08,24015.98,682.0,60,0,15,473211,Current,Active,0,0,2024-07-30,2029-06-02,,,0.559224808583405,0
LN0000307,CUST000546,33,Female,Rajasthan,Salaried,55454.0,Vehicle Loan,380827,243203,24,20.23,12405.36,601.0,30,15,120,228518,1-30,Active,0,0,2020-03-28,2022-07-30,0.22370541349587048,22.370541349587047,0.939618343523723,1
LN0000370,CUST000255,46,Female,Karnataka,Professional,100102.0,Vehicle Loan,771055,678287,36,14.97,23503.08,768.0,68,15,60,274203,1-30,Active,0,0,2025-09-11,,0.23479131286088192,23.479131286088194,0.4042580795444996,1
LN0000480,CUST000122,31,Male,West Bengal,Professional,104384.0,Personal Loan,68605,56431,18,17.73,3593.37,751.0,24,15,75,55038,1-30,Active,0,0,2023-12-04,2025-10-15,0.03442452866339669,3.4424528663396687,0.9753149864436215,1
LN0000148,CUST000560,35,Male,Rajasthan,Self Employed,43654.0,Personal Loan,133602,96162,18,14.75,5987.74,625.0,71,0,0,27239,Current,Active,0,0,2024-12-05,2030-09-10,0.13716360470976313,13.716360470976314,0.28326157941806535,0
LN0000500,CUST000236,34,Female,Madhya Pradesh,Salaried,132644.0,Personal Loan,50000,32097,24,10.68,1491.21,,21,0,150,18727,Current,Active,0,0,2021-11-26,2023-08-14,0.011242197159313651,1.1242197159313652,0.5834501666822445,0
LN0000514,CUST000416,35,Female,Madhya Pradesh,Salaried,65125.0,Personal Loan,427198,309266,12,14.33,27816.15,635.0,13,0,60,231433,Current,Active,0,0,2021-02-20,2022-03-03,0.4271193857965451,42.711938579654515,0.7483299166413379,0
LN0000572,CUST000212,28,Male,Gujarat,Professional,177427.0,Personal Loan,135169,128130,18,17.93,8171.16,836.0,68,7,15,105733,1-30,Active,0,0,2023-05-10,2028-10-30,0.04605364459749643,4.6053644597496435,0.8252009677671115,1
LN0000608,CUST000452,67,Female,West Bengal,,46314.0,Personal Loan,415261,282725,36,13.0,9526.12,546.0,2,75,75,131199,61-90,Delinquent,0,0,2022-03-05,2022-01-21,0.20568553785032606,20.568553785032606,0.4640516402864975,1
LN0000138,CUST000470,56,Female,Uttar Pradesh,Business,25152.0,Home Loan,3021442,2447675,300,9.12,20742.31,776.0,34,0,15,2050252,Current,Active,0,0,2020-11-15,2023-08-19,0.8246783555979644,82.46783555979644,0.8376324471181836,0
LN0000542,CUST000513,33,Female,Rajasthan,Business,44087.0,MSME Loan,695235,527977,24,12.07,24870.97,728.0,72,75,75,405256,61-90,Delinquent,0,0,2022-09-20,2028-04-21,0.5641338716628485,56.41338716628484,0.7675637385719454,1
LN0000507,CUST000121,21,Female,Uttar Pradesh,Business,81574.0,Vehicle Loan,753524,853524,24,11.78,22028.88,545.0,30,0,15,109801,Current,Active,0,0,2024-01-08,2026-05-28,0.27004780935101874,27.004780935101873,0.12864430291356774,0
LN0000532,CUST000388,61,Female,West Bengal,Salaried,137108.0,Personal Loan,544026,391151,18,15.78,24545.7,581.0,8,0,75,202725,Current,Active,0,0,2022-03-09,2022-10-28,0.17902456457682994,17.902456457682995,0.5182781074316568,0
LN0000551,CUST000553,40,Female,Madhya Pradesh,Self Employed,37630.0,Home Loan,5184212,3632732,120,15.29,59255.48,657.0,63,75,75,1216257,61-90,Delinquent,0,0,2025-02-04,2030-01-13,1.0,157.46872176454957,0.33480504479824,1
LN0000639,CUST000402,89,Male,Uttar Pradesh,Business,145781.0,Home Loan,4870499,3453834,120,15.49,56763.33,647.0,68,7,15,1210453,1-30,Active,0,0,2024-04-19,2029-10-31,0.38937399249559274,38.93739924955927,0.35046646712030743,1
LN0000587,CUST000394,33,Male,Rajasthan,Self Employed,19857.0,Vehicle Loan,2,1019274,36,12.53,34113.08,763.0,26,30,30,175748,1-30,Active,0,0,2020-03-15,2022-02-28,1.0,171.7937251347132,0.17242468659065177,1
LN0000295,CUST000255,33,Female,West Bengal,Salaried,40531.0,Personal Loan,189305,151576,48,18.28,4474.75,780.0,45,15,15,24694,1-30,Active,0,0,2021-07-18,2025-02-20,0.11040314820754485,11.040314820754485,0.16291497334670396,1
LN0000064,CUST000416,21,male,Maharashtra,Employee,38375.0,Vehicle,1202022,845670,24,11.4,39572.08,616.0,61,15,15,106289,1-30,Active,0,0,2024-08-11,2029-07-31,1.0,103.11942671009773,0.1256861423486703,1
LN0000983,CUST000272,52,Female,Delhi,Salaried,23859.0,Home Loan,6840511,4659333,120,14.5,73751.09,697.0,13,0,90,3162145,Current,Active,0,0,2022-04-15,2023-05-07,1.0,309.1122427595456,0.6786690283780962,0
LN0000503,CUST000120,37,Male,Tamil Nadu,Business,40575.0,Personal Loan,510021,327159,48,11.11,8473.08,642.0,30,0,15,81729,Current,Active,0,0,2021-04-06,2023-08-13,0.20882513863216265,20.882513863216264,0.24981431047288932,0
LN0000984,CUST000356,33,Male,Tamil Nadu,Business,20736.0,MSME Loan,1969667,1711700,48,17.28,49639.48,704.0,10,0,75,668490,Current,Active,0,0,2024-12-01,2025-09-07,1.0,239.38792438271608,0.39054156686335223,0
LN0000190,CUST000603,51,Male,Gujarat,Business,34465.0,Personal Loan,460657,336835,60,16.64,8306.15,689.0,45,0,0,231966,Current,Active,0,0,2022-10-11,2026-06-07,0.2410024662701291,24.10024662701291,0.6886635889975804,0
LN0000329,CUST000089,50,Female,Tamil Nadu,Salaried,95782.0,Consumer Durable Loan,52883,50518,6,18.02,8867.69,850.0,34,0,120,7995,Current,Active,0,0,2022-03-24,,0.09258200914576852,9.258200914576852,0.15826042202779209,0
LN0000902,CUST000027,44,Female,Rajasthan,Salaried,111291.0,Consumer Durable Loan,105237,73098,18,8.5,4339.74,635.0,52,15,15,48908,1-30,Active,0,0,2020-06-30,2024-09-20,0.03899452785939564,3.899452785939564,0.6690743932802539,1
LN0000338,CUST000227,57,Female,Rajasthan,,65750.0,Consumer Durable Loan,70709,51141,6,18.26,8983.16,642.0,55,0,30,18313,Current,Active,0,0,2020-07-06,2024-12-04,0.13662600760456273,13.662600760456273,0.3580884222052756,0
LN0000319,CUST000671,29,Female,Maharashtra,Salaried,82046.0,Personal Loan,275883,201507,12,21.29,18791.13,694.0,5,0,90,62532,Current,Active,0,0,2021-11-13,2022-03-09,0.22903164078687566,22.903164078687567,0.3103217257961262,0
LN0000447,CUST000283,41,Female,Maharashtra,Permanent Employee,93891.0,Pers Loan,185707,172191,12,21.38,16064.77,768.0,47,0,30,64174,Current,Active,0,0,2020-04-05,2024-01-03,0.17110021194789704,17.110021194789702,0.3726907910401821,0
LN0000601,CUST000004,47,Male,Telangana,Self-Employed,105748.0,Personal Loan,70890,48271,24,15.14,2343.71,650.0,13,30,30,39586,1-30,Active,0,0,2023-07-19,2024-06-29,0.022163161478231268,2.2163161478231266,0.8200783078867229,1
LN0000144,CUST000364,42,Female,Telangana,Salaried,48147.0,Home Loan,5790792,5103626,240,14.64,65850.47,720.0,49,0,90,2844478,Current,Active,0,0,2021-02-11,2025-01-31,1.0,136.7696221986832,0.5573445232859932,0
LN0000657,CUST000368,21,Female,Gujarat,Business Owner,71957.0,MSME Loan,1082904,1082904,36,13.85,36932.25,850.0,56,0,90,878697,Current,Active,0,0,2020-07-26,2025-01-27,0.5132544436260544,51.325444362605445,0.81142649763968,0
LN0000871,CUST000384,33,Male,Delhi,Salaried,42508.0,Home Loan,2851990,2595618,240,12.28,29088.28,797.0,20,15,30,1961246,1-30,Active,0,0,2024-02-12,2025-09-10,0.6843013079890844,68.43013079890844,0.755598859308265,1
LN0000351,CUST000205,29,Female,Delhi,Salaried,40377.0,Vehicle Loan,596201,596201,60,12.47,13404.2,850.0,49,15,120,199648,1-30,Active,0,0,2024-03-16,2028-03-07,0.3319761250216708,33.197612502167075,0.334866932460697,1
LN0000756,CUST000293,52,Male,Rajasthan,Salaried,42323.0,Vehicle Loan,1143160,1093296,48,12.06,28822.9,773.0,22,15,30,496123,1-30,Active,0,0,2024-05-26,2026-02-02,0.6810221392623397,68.10221392623397,0.45378653173523,1
LN0000688,CUST000082,52,Female,Karnataka,Salaried,43912.0,Personal Loan,50000,32939,48,13.3,888.58,593.0,15,0,150,16965,Current,Active,0,0,2023-05-10,2024-07-13,0.020235470941883767,2.023547094188377,0.5150429581954522,0
LN0000513,CUST000460,34,Female,Tamil Nadu,Professional,44544.0,Vehicle Loan,909096,909096,36,14.38,31238.8,850.0,69,0,150,346483,Current,Active,0,0,2021-12-25,2027-08-06,0.7013020833333333,70.13020833333333,0.3811291656766722,0
LN0000009,CUST000037,58,Female,West Bengal,Professional,67615.0,Personal Loan,369924,286542,18,12.69,17565.9,698.0,33,0,60,257483,Current,Active,0,0,2020-07-27,2023-04-08,0.25979294535236264,25.979294535236264,0.8985872926132993,0
LN0000129,CUST000074,40,Female,Uttar Pradesh,Salaried,42459.0,Consumer Durable Loan,70924,67595,12,15.44,6115.05,752.0,25,7,150,18257,1-30,Active,0,0,2023-03-11,2025-03-01,0.1440224687345439,14.402246873454391,0.270093941859605,1
LN0000362,CUST000121,37,Female,Karnataka,Salaried,84448.0,Personal Loan,630243,521914,36,18.56,19015.38,771.0,31,0,30,352622,Current,Active,0,0,2024-05-20,2026-10-30,0.22517265062523684,22.517265062523684,0.6756323838793364,0
LN0000576,CUST000700,46,Female,Delhi,Business,36592.0,Personal Loan,452046,362389,24,13.37,17291.68,720.0,31,0,0,249186,Current,Active,0,0,2025-09-12,2028-03-15,0.4725535636204635,47.25535636204635,0.6876202092226861,0
LN0000048,CUST000216,44,Female,Maharashtra,Salaried,33826.0,Vehicle Loan,481192,405822,48,12.82,10850.97,746.0,70,0,60,263138,Current,Active,0,0,2021-01-17,2026-09-16,0.3207878554957725,32.07878554957725,0.6484074298584108,0
LN0000404,CUST000378,39,Female,Telangana,Salaried,28829.0,Personal Loan,300099,266351,36,8.5,8408.05,734.0,48,0,30,83139,Current,Active,0,0,2025-07-13,2029-06-08,0.29165250268826526,29.165250268826526,0.31214074660879815,0
LN0000493,CUST000404,49,Female,Maharashtra,Salaried,59088.0,Personal Loan,106658,76949,60,16.03,1872.48,,66,0,60,48578,Current,Active,0,0,2020-06-20,2025-10-18,0.03168968318440293,3.168968318440293,0.6313012514782518,0
LN0000258,CUST000187,35,male,Telangana,SALARIED,64023.0,Home,5929522,5929522,120,12.03,85174.28,850.0,7,0,120,2386956,Current,Active,0,0,2023-12-20,2024-07-11,1.0,133.03700232728863,0.4025545398094484,0
LN0000041,CUST000484,40,Female,Tamil Nadu,Business,56778.0,Home Loan,4078108,2937648,120,21.49,59703.49,678.0,65,0,90,584220,Current,Active,0,0,2022-06-28,2027-10-02,1.0,105.15250625242172,0.19887338442182317,0
LN0000950,CUST000036,40,Male,Gujarat,Business,79812.0,Personal Loan,214963,158714,48,8.5,3912.03,642.0,53,0,0,141396,Current,Active,0,0,2023-04-30,2027-08-25,0.049015561569688774,4.901556156968877,0.8908854921431002,0
LN0000395,CUST000623,55,Male,Maharashtra,Professional,35917.0,Vehicle Loan,1004535,957847,60,15.98,999999.0,850.0,53,0,0,279793,Current,Active,0,0,2020-05-27,2024-09-20,1.0,2784.1941142077567,0.29210615056475614,0
LN0000444,CUST000318,32,female,Karnataka,Employee,58334.0,PL,314686,208375,24,15.14,10117.27,560.0,60,0,90,108748,Current,Active,0,0,2020-06-29,2025-04-26,0.17343693214934688,17.34369321493469,0.5218860227954409,0
LN0000737,CUST000373,33,Female,Madhya Pradesh,Salaried,36862.0,MSME Loan,150000,142017,24,13.45,6781.8,850.0,55,0,150,61643,Current,Active,0,0,2020-04-22,2024-09-17,0.18397808040800825,18.397808040800825,0.4340536696311005,0
LN0000486,CUST000051,29,Male,Telangana,Salaried,38561.0,MSME Loan,887284,776589,24,12.21,36632.95,735.0,63,75,90,616347,61-90,Delinquent,0,0,2025-12-07,2030-10-26,0.95,95.0,0.7936591942456048,1
LN0000837,CUST000566,38,Male,Rajasthan,Business,32445.0,Vehicle Loan,657799,445668,24,19.04,22474.17,549.0,49,45,120,332075,31-60,Delinquent,0,0,2023-06-05,2027-04-30,0.6926851595006934,69.26851595006934,0.7451174416830466,1
LN0000382,CUST000104,27,Male,Tamil Nadu,Business,52765.0,Consumer Durable Loan,119740,93504,24,8.5,4250.29,694.0,8,0,0,85214,Current,Active,0,0,2020-08-04,2021-03-11,0.08055131242300767,8.055131242300767,0.9113406913073238,0
LN0000410,CUST000226,43,Female,Madhya Pradesh,Salaried,29564.0,Home Loan,2558231,1625858,120,15.76,26992.58,626.0,23,0,0,252479,Current,Active,0,0,2020-10-14,2022-08-18,0.9130219185495874,91.30219185495874,0.15528969934643738,0
LN0000835,CUST000020,33,Female,West Bengal,Salaried,49641.0,Home Loan,4383714,3337988,240,15.42,44993.63,713.0,8,7,7,1980613,1-30,Active,0,0,2021-07-18,2022-02-02,0.9063804113535182,90.63804113535183,0.5933553386051718,1
LN0000770,CUST000570,50,Female,Gujarat,Business,58707.0,Consumer Durable Loan,145149,101185,9,11.76,11800.84,520.0,39,0,15,34733,Current,Active,0,0,2020-07-14,2023-09-04,0.20101248573423952,20.101248573423952,0.34326234125611504,0
LN0000461,CUST000238,42,Female,Maharashtra,Salaried,28867.0,MSME,1139985,850550,24,18.0,42462.94,625.0,59,30,120,590160,1-30,Active,0,0,2021-11-28,2026-08-23,1.0,147.09855544393253,0.6938569161131033,1
LN0000684,CUST000082,32,Female,Maharashtra,Self Employed,100162.0,Personal Loan,308415,237373,24,11.18,11083.29,728.0,35,45,45,107813,31-60,Delinquent,0,0,2023-04-29,2026-01-06,0.11065364110141572,11.065364110141571,0.45419234706558875,1
LN0000956,CUST000241,43,Male,Uttar Pradesh,Salaried,31515.0,Vehicle Loan,307755,288998,48,11.01,7470.71,808.0,60,0,150,64665,Current,Active,0,0,2021-06-19,2026-05-17,0.23705251467555133,23.705251467555133,0.22375587374307088,0
LN0000806,CUST000147,40,Female,Madhya Pradesh,Self Employed,71534.0,MSME Loan,664246,652955,36,8.5,20612.18,819.0,41,7,90,590252,1-30,Active,0,0,2025-05-25,2028-08-30,0.2881452176587357,28.814521765873568,0.9039704114372353,1
LN0000943,CUST000646,41,Female,Rajasthan,Salaried,77479.0,Vehicle Loan,625464,451147,48,13.14,12134.52,678.0,19,7,7,382719,1-30,Active,0,0,2024-03-16,2025-09-13,0.15661688973786447,15.661688973786447,0.8483243820750221,1
LN0000504,CUST000495,40,Male,Maharashtra,Salaried,68937.0,Vehicle Loan,1049761,920707,24,15.46,44843.48,730.0,71,75,120,676521,61-90,Delinquent,0,0,2021-05-13,2026-12-28,0.6504994415190681,65.04994415190681,0.7347842473229812,1
LN0000411,CUST000084,23,Female,Madhya Pradesh,Business,29658.0,Personal Loan,127365,227365,18,23.93,7920.68,814.0,69,7,30,23573,1-30,Active,0,0,2023-01-09,2028-08-02,0.2670672331242835,26.70672331242835,0.10367910628284917,1
LN0000669,CUST000511,40,Female,Madhya Pradesh,Business,50551.0,Personal Loan,377484,328796,18,25.38,22153.76,735.0,34,0,150,122000,Current,Active,0,0,2024-08-14,2027-05-01,0.4382457320329963,43.824573203299636,0.37105074270976535,0
LN0000451,CUST000019,46,Male,Delhi,Self Employed,54441.0,Vehicle Loan,1342432,963460,48,16.49,27547.12,692.0,4,15,60,223373,1-30,Active,0,0,2026-01-04,2026-03-24,0.5059995224187652,50.59995224187652,0.23184460174786706,1
LN0000380,CUST000196,21,Male,Tamil Nadu,Salaried,61585.0,Home Loan,5550338,4459694,240,12.74,51424.86,770.0,38,0,120,2109076,Current,Active,0,0,2022-07-18,2025-08-06,0.8350224892425103,83.50224892425103,0.47291944245502043,0
LN0000318,CUST000419,38,Male,Madhya Pradesh,Business,69868.0,MSME Loan,1937431,1257682,48,14.34,34582.91,641.0,36,0,120,502873,Current,Active,0,0,2024-10-06,2027-09-14,0.494974952768077,49.497495276807705,0.3998411363126768,0
LN0000757,CUST000285,36,F,West Bengal,Shop Owner,50162.0,Personal,233200,221651,12,13.64,19863.88,850.0,59,0,120,80237,Current,Active,0,0,2022-12-22,2027-10-18,0.3959945775686775,39.59945775686775,0.36199701332274614,0
LN0000839,CUST000085,41,Female,West Bengal,Self Employed,62143.0,Home Loan,3494436,3208422,120,13.12,48132.54,850.0,51,0,75,2443825,Current,Active,0,0,2022-03-23,2026-04-23,0.7745448401268044,77.45448401268044,0.7616906379522395,0
LN0000703,CUST000378,45,Female,Delhi,Salaried,82754.0,Personal Loan,534786,418159,36,13.05,14099.5,679.0,52,0,15,367499,Current,Active,0,0,2023-10-28,2028-01-22,0.17037847113130483,17.037847113130482,0.8788499111581958,0
LN0000412,CUST000577,35,Female,Rajasthan,Business,70082.0,MSME Loan,359145,284524,60,10.71,6145.17,735.0,63,0,90,239247,Current,Active,0,0,2022-04-21,2027-06-01,0.08768542564424531,8.76854256442453,0.8408675542309261,0
LN0000102,CUST000003,32,Female,Rajasthan,Salaried,22504.0,MSME Loan,1340863,1015701,48,16.04,28806.06,675.0,17,0,15,568754,Current,Active,0,0,2021-04-27,2022-09-01,1.0,128.00417703519375,0.5599620360716392,0
LN0000914,CUST000458,31,Male,Gujarat,Self Employed,41775.0,Home Loan,7272432,5482940,180,14.08,73313.52,,32,0,45,3270333,Current,Active,0,0,2025-11-29,2028-07-05,1.0,175.496157989228,0.5964560983705822,0
LN0000087,CUST000607,21,Female,Gujarat,Professional,54340.0,Personal Loan,398840,319504,24,14.67,15441.63,693.0,35,0,120,183814,Current,Active,0,0,2022-08-11,2025-06-16,0.28416691203533306,28.416691203533308,0.5753104812459312,0
LN0000591,CUST000206,52,Male,Karnataka,Self Employed,40639.0,MSME Loan,1151647,866636,24,10.38,40143.02,606.0,44,7,60,600041,1-30,Active,0,0,2024-06-16,2028-01-13,0.9877954674081546,98.77954674081546,0.692379499582293,1
LN0000237,CUST000326,43,Male,Rajasthan,Salaried,40769.0,MSME Loan,1048009,722608,48,12.25,19117.86,662.0,27,0,120,697655,Current,Active,0,0,2021-02-21,2023-03-28,0.46893129583752363,46.89312958375236,0.9654681376347896,0
LN0000858,CUST000448,25,Female,Madhya Pradesh,Business,32269.0,Consumer Durable Loan,110080,88005,18,20.48,5719.81,670.0,66,0,90,49629,Current,Active,0,0,2020-11-18,2026-04-04,0.17725402088691936,17.725402088691936,0.5639338673938981,0
LN0000604,CUST000212,45,Female,West Bengal,Salaried,33786.0,Home Loan,4615406,3247934,300,11.91,33992.22,670.0,22,0,90,2303811,Current,Active,0,0,2024-07-07,2026-04-19,1.0,100.61037115965192,0.7093158296935836,0
LN0000562,CUST000679,32,Female,Uttar Pradesh,Self Employed,141352.0,Personal Loan,660921,660921,24,17.26,32760.06,800.0,64,45,45,312893,31-60,Delinquent,0,0,2022-09-20,2027-10-21,0.231762267247722,23.1762267247722,0.4734196674035172,1
LN0000428,CUST000194,44,Male,Tamil Nadu,Salaried,72239.0,Home Loan,3822423,3139197,120,16.22,53016.86,753.0,0,90,90,2478872,61-90,Delinquent,1,0,2023-01-11,,0.7339091072689268,73.39091072689268,0.7896516210992811,1
LN0000324,CUST000232,22,Female,Telangana,Self Employed,37672.0,MSME Loan,1044371,712806,48,14.85,19783.77,645.0,42,75,75,186216,61-90,Delinquent,0,0,2025-04-24,,0.5251584731365471,52.5158473136547,0.2612435922256547,1
LN0000304,CUST000022,49,Male,Maharashtra,Salaried,68696.0,Vehicle Loan,923739,923739,48,12.63,24612.31,821.0,30,0,0,385593,Current,Active,0,0,2020-10-16,2023-03-09,0.3582786479562129,35.82786479562129,0.41742635094978126,0
LN0000008,CUST000670,21,Male,Delhi,Self Employed,71641.0,Personal Loan,648058,504578,24,20.98,25923.11,748.0,50,0,60,258956,Current,Active,0,0,2020-10-24,2024-12-02,0.3618474058151059,36.18474058151059,0.5132130215744642,0
LN0000400,CUST000343,21,Male,West Bengal,Self Employed,84559.0,Vehicle Loan,1338692,953510,60,16.64,23513.0,609.0,5,999,30,605442,90+,Delinquent,1,1,2021-10-15,2022-02-06,0.27806620229662127,27.806620229662126,0.6349613533156443,1
LN0000389,CUST000563,21,Female,Gujarat,Professional,41015.0,Vehicle Loan,1237194,1107004,36,11.46,36483.52,703.0,17,30,90,1075117,1-30,Active,0,0,2021-09-03,2022-12-02,0.8895165183469461,88.95165183469462,0.9711952260335103,1
LN0001000,CUST000600,39,Female,Rajasthan,Shop Owner,120854.0,Consumer Loan,108730,89328,12,18.88,8227.05,707.0,54,0,30,33033,Current,Active,0,0,2025-08-07,2029-12-25,0.06807428798384828,6.807428798384827,0.3697944653412144,0
LN0000666,CUST000282,31,Male,Maharashtra,Self Employed,70509.0,Home Loan,3303404,2699436,300,9.75,24055.68,795.0,17,45,45,1830261,31-60,Delinquent,0,0,2025-06-23,2026-10-01,0.34117176530655663,34.11717653065566,0.678016074468889,1
LN0000476,CUST000477,52,Female,Uttar Pradesh,Salaried,,Home Loan,4539552,3890605,300,8.5,31328.21,721.0,27,0,75,929530,Current,Active,0,0,2025-10-26,2027-12-30,,,0.23891656953095983,0
